耳罩	3M 1426 可调节经济型隔音耳罩 塑料+海绵 双色 头戴式 20副/箱（计价单位：副）
复印机墨粉	富士施乐 CWAA0869 碳粉回收盒 黑色 适用DocuCentre SC2020 SC2021机型(计价单位;支)
晴雨伞	天堂 193E升级版 黑丝黑胶自开直杆商务伞晴雨伞 95*6*6cm 黑色 加大加固
硒鼓	惠普（HP） CF360A 硒鼓 508A 黑色 适用HP 552DN  HP 553N  HP 553DN（计价单位：支）
复印机	惠普（HP） HP LaserJet MFP M433a 数码多功能一体机（计价单位：台）
复印纸	得力 7758 彩色复印纸 A4 80g 红色 100张/包 （计价单位：包）
黑白激光一体机	奔图 M6506Pro 黑白激光一体打印机 幅面A4 417*305*244mm 灰色（计价单位：台）
黑白激光一体机	奔图 M7300FDW 黑白激光一体打印机 幅面A4 415mm*360mm*352mm(计价单位:台)
碎纸机	科密 9912 碎纸机 A4幅面 可碎光盘（计价单位：台）
插座	得力 18243-02 延长线插座 2通孔2两孔 10a 220v 2500w 2米 白色 （计价单位：个)
插座	得力 18245-03 总控开关插座 接线板插线板  5位组合插孔 3米 白色 (计价单位:只)
插座	得力 18248-03 延长线插座 3通用3两孔 8位 3米 白色 （计价单位：个）
插座	得力 18242-02 延长线插座 4插位 延长线2米 白色 （计价单位：个）
面	申士 J4018 皮面会议本 B5 18K 80张 黑色 171*246mm（计价单位：本）
硒鼓	惠普（HP） CF237A(37A) 黑色硒鼓 适用607 M608 M609 M631 M632（计价单位：支）
点钞/验钞机	得力 2194 智能点钞机 银行专用验钞机 双屏显示 银色（计价单位：台）
相框/照片墙	得力 6744 榉木象棋 原木色 (计价单位：盒)
空调	美的 KFR-50GW 壁挂式空调 定频 2P（计量单位：台）
扫地机器人	科沃斯 地宝DD56 科沃斯扫 地机器人 超薄全自动洗擦地拖地扫一体机 350*350*7.9cm CH（胸甲） （计价单位：台）
电热水壶	美的 HJ1511a 电热水壶 1.5L 304不锈钢 无缝 (计价单位：个)
碎纸机	科密 S-550 碎纸机 5级保密 20L 黑色 5张/次（计价单位：台）
碎纸机	科密 S580 碎纸机 5级保密 19升 银色 单次碎8张（计价单位：台）
扳手	伍尔特 0713301055 D055呆头梅花扳手 WS5.5*L100MM  铬钒钢  （计价单位：把）
碎纸机	科密 S-610D 碎纸机 5级保密 银色 30L 单次碎纸8张 (计价单位：台)
电话机	TCL HCD868(17B)TSD 来电显示电话机 灰白色（计价单位：部）
碎纸机	科密 p-5150 碎纸机 七级保密 50L 白灰 单次碎纸15张 （计价单位：台）
消毒柜	康宝 XDZ80-D1 家用 消毒碗柜 435*375*850mm 黑色（计价单位：台）
碎纸机	科密 G-6500 碎纸机 7级保密 银色 58L 单次碎纸5张（计价单位：台）
碎纸机	科密 S-900D 碎纸机 7级保密 70L 白色 单次碎纸8张（计价单位：台）
碎纸机	科密 G-3685 碎纸机 4级保密 85L 白色 36张A4纸/24张A3纸（计价单位：台）
摄像头	萤石 C2C 海康威视 无线wifi网络监控摄像头 家用远程手机智能夜视 8GB 清晰度1080P（计价单位：个）
净水器	拜杰 7.5L 纯净水桶 PC材质 蓝色透明 适用于饮水机（计价单位：个）
碎纸机	科密 G-3350 碎纸机 4级保密 40升 黑白 单次碎纸35张（计价单位：台）
碎纸机	科密 SD-100K 碎纸机 4级保密 85L 白色 单次碎纸35张（计价单位：台）
碎纸机	科密 SD-601M 碎纸机 4级保密 100L 白色 单次碎纸35张（计价单位：台）
笔记本	联想 威6 笔记本电脑 商务轻薄窄边框 i7-8550U 8G 512G PCIe SSD FHD MX150 Win10 两年上门 全国联保两年 灰色 14英寸 （计价单位：台）
碎纸机	科密 9915 碎纸机 德国5级保密 长时间高速商用 纸屑桶容积25L 黑色 （计价单位：台）
碎纸机	得力 14461 静音大功率 2*12mm米粒状碎纸机 40分钟持续碎纸 20L纸筒 5级保密 黑色(计价单位:台)
碎纸机	得力 9956 办公家用静音碎纸机 23L纸筒 5级保密 白色（计价单位：台）
电话机	步步高 HCD6101 有绳来电显示电话机  (10部/箱)（计价单位：部） (10部/箱)
旅行包	尚为 SW2170 防爆多功能便携灯 5W 3.7V（计价单位：个）
电话机	步步高 HCD007(6082) 来电显示电话机 （计价单位：部）
电话机	步步高 W263 一拖一无绳电话子母机 玉白色（计价单位：套）
消毒柜	康星 RTP23-B （konse） 小型迷你立式茶杯消毒柜 家用小消毒碗柜（计价单位：台）
卷尺	妙洁 MTFW3 擦拭布 魔吸 3片装 30cm*30cm （计价单位：包）
跑步机	舒华 SH-T9100 商用跑步机（计价单位：台）
毛笔	加健 中 白云毛笔 （计价单位：支）
维修灯	大疆 TB50 飞行电池 （计价单位：块）
电气绝缘胶带	伊莱科 ET050001K 电气绝缘胶布 pvc材质 黑色 20m （计价单位：卷）
继电器	施耐德 LRD10C TeSys D系列热过载继电器 整定电流4-6A（计价单位：个）
电话机	得力 786 来电显示电话机 （计价单位：部 ）
硒鼓	莱盛 LSIC-Q7516A 黑色硒鼓 适用惠普HP LJ-5200/5200L佳能LBP-3500 （计价单位：支）
电话机	飞利浦 CORD108 来电显示电话机 白色（计价单位：台）
剪刀	得力 得力/6009 得力 6009 办公剪刀 180mm（计价单位：把）
长尾夹	得力 得力/8556 彩色长尾夹6号 15mm 60个/筒（计价单位：筒）
削笔器	得力 得力/0596 得力 0596 锌合金卷笔刀(计价单位：个)
筷子	双枪 KZ4059 家用合金筷子餐具套装 耐高温不易滋生细菌 10双装（计价单位：双）
电水壶/电热水瓶	美的 MK-HJ1522 电热水壶 1.5L 银色 单层不锈钢（计价单位：个）
钢锉	牧田 JS3201 电剪刀 710W 剪断半径250mm 冲程速度1600 长度213mm（计价单位：把）
一次性餐盒	美丽雅 HC066021 圆形一次性餐盒1000ml 20套/组 （计价单位：组）
移动图形工作站	优越者 Y-3355 UNITEK Y-33553.5英寸双盘位抽取式外置磁盘阵列盒(计价单位:个)
电热水壶	美的 MK-HJ1512d 不锈钢电热水壶 黑色(计价单位:个)
录音笔	科大讯飞 TinPhone M1 微型远距高清无损专业录音器 配套APP语音转文字 黑色（计价单位：个）
电源	海康威视 24V/2A 摄像机电源 (计价单位:个)
橡皮擦	得力 7535A 4B大号黄色美术橡皮擦  12块/盒 （计价单位：块）
碗	斯凯绨 8英寸 纯白骨瓷大号汤碗（计价单位：个）
电话机	飞利浦 CORD222 来电显示电话机 黑色（计价单位：部）
婴儿指甲刀	康嘉丽 300*450mm 塑料购物袋 白色 50个/扎 （计价单位：扎）
电话机	飞利浦 CORD492 来电显示电话机 白色(计价单位:部)
档案盒	齐心 A1236 磁扣式带压纸夹PVC档案盒A4 55mm（计价单位:个） (14个/箱)
防毒面具	霍尼韦尔 550030M 半面型防护面罩 TPE 双滤盒 m号 黑色 (计价单位:个)
喷墨机墨水	爱普生 672 原装打印机墨水 黑 红 黄 青 四色套装 适用于L310 L360 L380 L351 L301 L1300 L565（计价单位：套）
复印纸	得力 Z7502 木尚复印纸 A4 70g 500张/包 (计价单位:包) 5包/箱
套筒	伍尔特 0712131110 1/2"公制外六方套筒 WS10 镀铬 （计价单位：把）
套筒	伍尔特 0712131116 1/2"公制外六方套筒 WS16 镀铬 （计价单位：把）
套筒	伍尔特 0712131117 1/2"公制外六方套筒 WS17 镀铬 （计价单位：把）
套筒	伍尔特 0712131118 1/2"公制外六方套筒 WS18 镀铬 （计价单位：把）
梅花扳手组套	伍尔特 0714219020 平头梅花扳手组套 12PCS 铬钒钢 （计价单位：套）
商用电磁炉	德玛仕 HW-DC25C/30C 商用电灶台 单头大炒锅 201不锈钢材质 25kW 8档可选（计价单位：台）
商用电磁炉	圣托 STC-A1400 酒店饭店大型电磁炉 30kW（计价单位：台）
凿	伍尔特 07146301 平口錾子 L125-B16mm 钢 （计价单位：把）
凿	伍尔特 07146302 平口錾子 L150-B18mm 钢 （计价单位：支）
凿	伍尔特 07146303 平口錾子 L175-B22mm 钢 （计价单位：把）
凿	伍尔特 07146304 平口錾子 L200-B25mm 钢 （计价单位：把）
凿	伍尔特 07146305 平口錾子 L250-B25mm 钢 （计价单位：把）
凿	伍尔特 07146306 平口錾子 L300-B26mm 钢 （计价单位：把）
笔记本	华硕 P1440FB 商用笔记本电脑 I3-8145U 4GB 500G MX110 2G DVD win10HOME 14.0 LED背光防眩光雾面屏（计价单位：台）
激光打印机/传真机硒鼓	莱盛 LS-CZ192A 粉盒  适用于HP LaserJet Pro M435nw/M701a/M701n/M706n（计价单位：支）
多功能一体机	得力 M2500ADNW 黑白激光一体机 25页/分钟 自动双面打印 标配 白色（计价单位：台）
硒鼓	高宝 Q2612A 硒鼓 适用于HP LASERJET 1010/1012/1015/1018/3015/3020/3030/1020PLUS/1022N/3015MFP/3020MFO/3030MFP/3050MFP/3052MFP/3055MFP/M1005MFP/M1319FMFP;CANON LBP-2900/3000 黑色 （计价单位：支）
饮水机	碧水源 D768 饮水机 净化加热一体机 （计价单位：台）
继电器	正泰 JS14P 99S 时间继电器 5A 99s（计价单位：个）
文件夹	齐心 A603 A4 单长押夹文件夹(计价单位:个) (20个/箱)
净水设备	碧水源 D356 净水机 （计价单位：台）
净水器	碧水源 D358 商用净水器 （计价单位：台）
财务装订机	得力 3884 全自动财务凭证档案装订机 （计价单位：个）
净水器	碧水源 D359 商用净水器 （计价单位：台）
毽子	蜗牛小姐 T-AGC 毛毽子 公鸡毛+铁片+牛筋底座 带球筒（计价单位：个）
洗衣机	海尔 EB80BDF9GU1 8公斤直驱变频全自动波轮洗衣机 双智能系统 金色 570*550*940mm（计价单位：台）
抄书本	定制 A4 信纸 30页 80g 刷胶 起订量500本 定制周期15天 中铁定制（计价单位：本）
调味盒	欧凯斯 105*290*70mm 四格调味盒 带勺子 北欧绿(计价单位：套)
玻璃密封罐	正泰 NEW1-C00100A 大翘板开关 明装单开单控 阻燃PC 86*86mm 220V 10A 白色（计价单位：个）
文件栏	晨光 ADM94740B 四联文件框 蓝 (计价单位：个) (16个/箱)
米	金龙鱼 2.25kg 爱心桃花小米（计价单位：袋）
杂粮	金龙鱼 2.5kg 乳玉皇妃 弱碱性糙米（计价单位：袋）
米	金龙鱼 5kg 原香稻大米(计价单位：袋）
米	金龙鱼 2.5kg 原香稻大米（计价单位：袋）
米	金龙鱼 400g 爱心桃花小米（计价单位：袋）
签字笔	晨光 Q7 签字笔 黑 0.5mm 12支/盒 (计价单位:盒)
抽杆夹	齐心 A858 透明杆加宽抽杆夹15mm （计价单位：个） (10个/包)
半圆锉	得力0024 回形针
硒鼓	惠普（HP） CF410A 硒鼓 黑色 适用M452NW/M452dw/M477FDW/M477FN （计价单位：支）
硒鼓	惠普（HP） CF411A 硒鼓 青色 适用M452dw M477FDW  (计价单位：支)
硒鼓	惠普（HP） CF412A 硒鼓 黄色 适用M452NW/M452dw/M477FDW/M477FN (计价单位：支)
硒鼓	惠普（HP） CF413A 硒鼓 红色 适用M452NW M452dw M477FDW M477FN (计价单位：支)
地毯	定制 160*160cm 高档地毯 尼龙材质 暗红色 工期一周 起订量1块（计价单位：块）
头枕腰靠	紫风铃 7.0kg 汽车椅套四季通用亚麻 （计价单位：套）
台灯	得力 4324 LED台灯
台灯	得力4325 LED台灯
硒鼓	惠普（HP） CF287A 87X 硒鼓 黑色 适用机型：HP M501N/M501DN/506N/506DN/506X/M527DN（计价单位：支）
PU/PVC笔记本	得力 3158 精装高档活页皮面本/记事本  25K/97页 咖啡色（计价单位：本）
读卡器/转换器	绿联 30346 USB打印机共享器 4口USB切换器 免驱(计价单位:个)
U盘	金士顿 DT100G3 U盘 16GB USB3.0 黑色 滑盖设计 时尚便利（计价单位：个）
笔筒	齐心 B2106 多功能笔筒 黑色 灰色（计价单位：个）
激光打印机/传真机墨粉	莱盛 LSIC-CE285A 粉盒适用HP LJ-P1102/M1132/M1212/CANON LBP-6018 IC MF3010（计价单位：支）
激光打印机/传真机墨粉	莱盛 LSIC-CAN-CRG337 粉盒 适用CANON MF223d/212w/211/229dw/226dn/216n/215/canon 337（计价单位：支）
粉盒	莱盛 LS-TN222H 粉盒 高容 适用柯尼卡美能达TN222 黑色（计价单位：支）
碳粉	柯尼卡美能达 TN222H 黑色大容量 碳粉 适用于适用于BH266/306复合机 （计价单位：盒）
书柜	双箭 SJMY-F-471 书柜 中式实木贴皮烤漆四门 160*40*200cm 红木色（计价单位：组）
望远镜	星特朗 7*50 双筒望远镜 黑色 （计价单位：个）
复印机/复合机墨粉	富士施乐 CT202952 黑色墨粉筒 适用DocuCentre SC2022 约9000页（计价单位：支）
复印机/复合机墨粉	富士施乐 CT202954 红色墨粉 适用DocuCentre SC2022 约3000页（计价单位：支）
复印机/复合机墨粉	富士施乐 CT202953 青色墨粉 适用DocuCentre SC2022 约3000页（计价单位：支）
复印机/复合机墨粉	富士施乐 CT202955 黄色墨粉 适用DocuCentre SC2022  约3000页（计价单位：支）
显示器	华硕 VA249NA 显示器 MVA面板 TUV护眼认证 1920*1080 16比9 23.8寸 黑色 2年保修（计价单位：台）
墨盒	惠普（HP） C1Q12A 墨盒 727号 300ml MBK粗面黑 适用：T920/T1500/T250（计价单位：个）
多功能一体机	得力 M2500ADN 黑白激光一体机 25页/分钟 自动双面打印 标配 白色（计价单位：台）
笔记本	联想 S540 笔记本电脑 14英寸 酷睿八代四核 i5 8265U 8G 256固态 独显2G（计价单位：台）
电话机	飞利浦 TD-2816 来电显示电话机 深蓝色（计价单位：部）
硒鼓	兄弟 DR-2245 黑色原装硒鼓 12000页 适用兄弟HL-2130 DCP-7055（计价单位：支）
针式打印机	爱普生 LQ-730KII 针式打印机 82列 A4 幅面 灰色 尺寸： 386/306*185mm（计价单位：台）
一次性手套	帮手仕 100只 一次性手套 透明塑料 食品用加厚 白色 （计价单位：包）
复印纸	亚太森博 A4 70g 全通复印纸 8包/箱
玻璃杯	领豫 400ml 骨瓷杯 水杯 纯白带盖（计价单位：个）
替芯	得力 S766 大笔画中性笔芯S766 黑色 1.0mm(计价单位:盒)
投影机	爱普生 CB-2155W 高清无线投影机（计价单位：台）
中性笔	得力 S96 拔盖子弹头金属笔尖中性笔 0.7mm 黑色（计价单位：支） (12支/盒)
玻璃胶	羽帛 16*16cm 圆形水晶玻璃烟灰缸（计价单位：个）
热水瓶	国产金鸣泉暖壶 暖瓶 热水瓶 3.2L
黑白激光一体机	得力 3865 热熔装订机专用装订封皮 A4/3mm 10个/包（计价单位：包）
水桶	优艾德米 7.5L 茶台饮水桶 21.5*21.5*26cm  蓝色（计价单位：个）
漂泊粉	绿驰活性炭包 100g/包 20包/箱 （计价单位：箱）
墨水	谋福 9602 警戒带 盒装盘式 反光型 5cm*50m 红黄 交通 工程 施工用（计价单位：卷）
筷子	双枪 KZ1914 一次性卫生筷子 独立包装 50双装（计价单位：包）
洁厕剂	超宝 DFF018 特效洁厕剂 3.8L（计价单位：瓶）
筷子	好管家 10双 竹筷子家用 24cm（计价单位：包）
笔记本	联想 X390 英特尔酷睿i5 13.3英寸轻薄笔记本电脑（i5-8265U 8G 512GSSD FHD 指纹识别）（计价单位：台）
碎纸机	科密 L-905 碎纸机(台)
SSD固态硬盘	闪迪 SDSSDA-480G 480GB 加强版SSD固态硬盘 SATA3.0接口 (计价单位:个)
存储卡	闪迪 MicroSD(TF) 64GB 存储卡 U3 C10 A2 V30 4K 至尊极速移动版 读速160MB/s 写速60MB/s（计价单位：个）
工具箱	万克宝 W02020102M 多功能塑料工具箱 16英寸 360*170*205mm 红黑塑扣（计价单位：个）
存储卡	闪迪 U3C10V304K 64GB SD存储卡 SDSDXXY-064G-ZN4IN 至尊超极速版 读速170MB/s 写速90MB/s 捕捉4K超高清（计价单位：个）
抽杆夹	得力 5901 A4彩色抽杆  可夹80张 5只/包 （计价单位：包）
资料册	齐心 NF80AK-1 资料册 80页 带外盒 （计价单位：个） (6个/箱)
档案盒	得力 5684 档案盒 蓝色 A4 75mm（计价单位：只）
空调	格力 KFR-72GW/(72521)FNhAa-A1(WIFI) 格力（GREE）3匹 润酷 一级能效 变频 壁挂式冷暖空调（计价单位：台）
空调	格力 KFR-72GW/(72521)FNhCa-A1（WiFi） 3匹 润酷 一级能效 变频 奢华金 壁挂式冷暖空调（计价单位：台）
透明胶带	得力 30203 透明封箱胶带 48mm*60y 54.8米/卷  6卷/筒（计价单位：筒）
三件套	迎馨 1.2m 全棉单人床上用品三件套 星光条纹 （计价单位：套）
墨盒	东芝 TB-FC30C 废粉盒 适用于2051C 2550C 2551C 2000AC 2500（计价单位：支）
扫把/拖把	嘉虹 JB-39 纯棉裙拖纯棉拖把拖布超细纤维拖把圆头纯棉拖
会议音箱套装	新科 W34 有源无线KTV音响套装 无线功放麦克风音箱设备（一拖二）（计价单位：套）
中性笔	晨光 G-5（20支/盒） 按动子弹头中性笔签字水笔芯替芯0.5mm20支装 红色
台式电脑	华硕 D540MC-I5F00140-1 台式电脑 I5-8400/8G/1T+128G/2G独显 21.5英寸显示器(计价单位:套)
中性笔	晨光 G-5（20支/盒） 按动子弹头中性笔签字水笔芯替芯0.5mm20支装 蓝色
显示器	华硕 D540MC-I5F00078 台式电脑 I5-8400/4G/1T/200W /顶置提手/三年保 21.5英寸显示器 黑色（计价单位：套）
碎纸机	得力 9920 四级保密碎纸机14L 白色 325*230*500mm（计价单位：台）
抽杆夹	齐心 Q310 抽杆夹 A4/10mm （计价单位：个） (10个/包)
书签	唐宗筷 C1903 袋装家用竹牙签（500支*10包） （计价单位：盒）
水果刀	派尼美特 31cm 亚克力塑料金丝水果盘（计价单位：个）
放大镜	得力 9099 放大镜 小镜11倍 大镜3倍 高清阅读放大镜LED灯鉴别
